Gene name	Transcript length (including UTRs and CDS)
SNRNP35	942
KRTAP22-2	293
KRTAP6-3	636
KRTAP6-2	313
KRTAP22-1	296
FBRS	2811
FBRS	2782
FBRS	1316
FBRS	554
FBRS	725
FBRS	510
FBRS	2890
FBRS	5200
FBRS	379
SPATA48	2028
RILPL1	3894
RILPL1	769
RILPL1	2389
RILPL1	2258
RILPL1	3932
ZNF430	324
ZNF430	3021
ZNF430	502
ZNF430	473
ZNF430	489
ZNF430	503
MBNL2	4632
MBNL2	4596
MBNL2	581
MBNL2	4669
MBNL2	2574
MBNL2	4487
NME7	770
NME7	557
NME7	494
NME7	719
NME7	867
NME7	4298
NME7	768
NME7	1087
NME7	631
NME7	1678
NME7	1642
NME7	1590
NME7	424
NME7	355
MRPL19	475
MRPL19	359
MRPL19	744
MRPL19	1076
MRPL19	693
MRPL19	3479
MRPL19	720
EIF2S1	534
EIF2S1	783
EIF2S1	2390
EIF2S1	999
EIF2S1	527
EIF2S1	4485
ZC3HAV1L	1753
THEGL	571
THEGL	1650
BTNL2	845
BTNL2	738
BTNL2	1368
BTNL2	333
BTNL2	846
BTNL2	1466
RNASE10	717
RNASE10	1172
C5orf60	571
C5orf60	574
C5orf60	771
C5orf60	498
C5orf60	913
C5orf60	1546
C5orf60	1208
C5orf60	3245
STAMBPL1	1899
STAMBPL1	450
STAMBPL1	2208
STAMBPL1	619
STAMBPL1	4184
STAMBPL1	2532
PAICS	3339
PAICS	698
PAICS	6480
PAICS	3297
PAICS	491
PAICS	557
PAICS	1514
PAICS	3340
GOLGB1	11115
GOLGB1	280
GOLGB1	565
GOLGB1	3093
GOLGB1	4959
GOLGB1	901
GOLGB1	10295
GOLGB1	11198
GOLGB1	11187
MPP5	567
MPP5	479
MPP5	2458
MPP5	5006
MPP5	1163
MPP5	363
MPP5	5552
INPP5B	4694
INPP5B	3979
INPP5B	586
INPP5B	651
INPP5B	3934
INPP5B	439
INPP5B	572
INPP5B	629
INPP5B	3060
INPP5B	3230
INPP5B	3905
HDGF	2073
HDGF	592
HDGF	744
HDGF	844
HDGF	960
HDGF	686
HDGF	966
HDGF	2060
HDGF	2380
HDGF	2171
PPP1R3B	5548
PPP1R3B	2334
FAM81A	573
FAM81A	656
FAM81A	3465
FAM81A	572
FAM81A	887
FAM81A	528
FAM81A	513
FAM81A	464
FAM81A	380
FAM81A	567
FAM81A	557
FAM81A	417
FAM81A	450
FAM81A	573
FAM81A	581
CSF1	577
CSF1	551
CSF1	597
CSF1	4210
CSF1	1009
CSF1	2484
CSF1	1083
CSF1	1364
CSF1	573
MGAT4B	1568
MGAT4B	3027
MGAT4B	2446
MGAT4B	1686
MGAT4B	1096
MGAT4B	759
MGAT4B	983
MGAT4B	583
MGAT4B	964
MGAT4B	778
MGAT4B	732
MGAT4B	542
MGAT4B	745
MGAT4B	1080
MGAT4B	593
MGAT4B	799
MGAT4B	1213
MGAT4B	543
MGAT4B	1013
MGAT4B	592
MGAT4B	522
MGAT4B	831
MGAT4B	524
RTL3	2648
KIAA1024	6732
KIAA1024	5629
KHDC3L	1018
MAST2	640
MAST2	5738
MAST2	2528
MAST2	858
MAST2	428
MAST2	859
MAST2	346
MAST2	900
MAST2	419
MAST2	4047
TENT4A	5459
TENT4A	603
TENT4A	1902
TENT4A	741
TENT4A	1901
TENT4A	589
TENT4A	575
AL355987.3	735
IBSP	1546
DSPP	4344
SETDB1	587
SETDB1	558
SETDB1	570
SETDB1	4437
SETDB1	668
SETDB1	1478
SETDB1	2043
SETDB1	4370
SETDB1	1045
SETDB1	791
SETDB1	3854
SETDB1	548
SETDB1	590
SETDB1	623
SETDB1	2321
SETDB1	527
SETDB1	485
HEXA	5252
HEXA	721
HEXA	572
HEXA	1743
HEXA	1795
HEXA	449
HEXA	1353
HEXA	6909
HEXA	1582
HEXA	1174
HEXA	1397
HEXA	1351
HEXA	590
HEXA	674
HEXA	524
HEXA	1000
AC011498.4	1803
FAM131A	1335
FAM131A	1664
FAM131A	2421
FAM131A	573
FAM131A	812
FAM131A	4450
FAM131A	1483
FAM131A	3228
FAM131A	1038
FAM131A	3677
FAM131A	523
GPN2	4678
GPN2	715
GPN2	749
GPN2	739
GPN2	136
RAB3IP	3690
RAB3IP	2386
RAB3IP	1755
RAB3IP	1613
RAB3IP	580
RAB3IP	9646
RAB3IP	2008
RAB3IP	2055
RAB3IP	1905
RAB3IP	695
RAB3IP	742
RAB3IP	438
RAB3IP	2840
RAB3IP	2674
RAB3IP	943
RAB3IP	670
RAB3IP	3003
RAB3IP	558
CUL9	7780
CUL9	2572
CUL9	8150
CUL9	7684
CUL9	1414
CUL9	599
CUL9	677
CUL9	641
CUL9	875
CUL9	571
CUL9	556
CUL9	938
CUL9	882
CUL9	1978
CUL9	566
CUL9	2999
CUL9	564
CUL9	567
GPBP1L1	3121
GPBP1L1	3599
GPBP1L1	592
GPBP1L1	560
GPBP1L1	559
GPBP1L1	559
GPBP1L1	1529
GPBP1L1	594
GPBP1L1	995
GPBP1L1	850
GPBP1L1	964
GPBP1L1	725
GPBP1L1	559
GPBP1L1	3736
GNPAT	839
GNPAT	2643
GNPAT	1924
GNPAT	2685
GNPAT	589
GNPAT	613
CLEC4C	1314
CLEC4C	1126
CLEC4C	970
CLEC4C	577
CLEC4C	414
CLEC4C	860
PINK1	2660
PINK1	3821
PINK1	1658
CYP2C8	1868
CYP2C8	1923
CYP2C8	1961
CYP2C8	2078
CYP2C8	2117
CYP2C8	2033
CYP2C8	1587
CYP2C8	607
CYP2C8	1572
CYP2C8	1962
CYP2C8	1799
CYP2C8	2024
CYP2C8	924
PGBD5	10961
PGBD5	1569
PGBD5	578
TULP4	680
TULP4	424
TULP4	433
TULP4	11295
TULP4	5170
TULP4	2307
TULP4	804
GALNT2	692
GALNT2	4454
GALNT2	593
GALNT2	4030
GALNT2	2766
LEKR1	346
LEKR1	616
LEKR1	2881
LEKR1	546
LEKR1	621
LEKR1	811
LEKR1	600
LEKR1	1940
LEKR1	497
LEKR1	473
LEKR1	237
LEKR1	2572
TMEM265	995
KLF1	1611
SRCAP	836
SRCAP	11754
SRCAP	5937
SRCAP	730
SRCAP	9126
OR4E1	3742
OR4E1	900
GPD2	6041
GPD2	2457
GPD2	568
GPD2	537
GPD2	2397
GPD2	2640
GPD2	496
GPD2	713
GPD2	437
GPD2	584
GPD2	2661
GPD2	1961
GPD2	456
KIR3DL1	1860
TBX19	2822
TBX19	2377
TBX19	1757
TBX19	2578
PAPLN	784
PAPLN	2994
PAPLN	4668
PAPLN	707
PAPLN	3709
PAPLN	451
PAPLN	4282
PAPLN	4090
PAPLN	5912
PAPLN	5834
PAPLN	4108
PAPLN	4182
KRTAP19-1	646
KRTAP13-3	704
KRTAP13-2	867
KLHL42	6703
KLHL42	1894
KLHL42	3278
KLHL42	772
KLHL42	793
ZNF66	1120
ZNF66	774
ZNF66	1806
TRIO	605
TRIO	736
TRIO	11100
TRIO	8907
TRIO	4949
TRIO	817
TRIO	7995
TRIO	7455
TRIO	509
TRIO	798
TRIO	801
TRIO	586
TRIO	292
TRIO	551
TRIO	1913
TRIO	1580
TRIO	526
TRIO	430
TRIO	861
TRIO	4065
TRIO	553
TRIO	776
TRIO	486
TRIO	859
TRIO	1547
FAS	1598
FAS	2262
FAS	2221
FAS	681
FAS	824
FAS	625
FAS	1023
FAS	1044
FAS	731
FAS	810
FAS	1464
FAS	2563
FAS	1722
FAS	1076
FAS	1044
FAS	924
FAS	975
FAS	857
FAS	836
FAS	983
AL159163.1	600
MAGED4	2578
MAGED4	2618
MAGED4	2495
MAGED4	2996
MAGED4	2483
MAGED4	898
MAGED4	470
MAGED4	3015
MAGED4	448
MAGED4	512
MAGED4	2669
LYRM2	844
LYRM2	1941
LYRM2	1317
LYRM2	791
LYRM2	5353
LYRM2	2835
LYRM2	721
LYRM2	677
LYRM2	565
LYRM2	608
LYRM2	696
NXPE4	1687
NXPE4	1822
PPAT	3682
PPAT	4043
PPAT	928
PPAT	808
PPAT	563
COL17A1	5197
COL17A1	5689
COL17A1	537
COL17A1	5610
COL17A1	1640
COL17A1	1915
COL17A1	414
COL17A1	1610
COL17A1	626
COL17A1	1513
COL17A1	622
CTDSPL	4640
CTDSPL	4459
CTDSPL	371
CTDSPL	609
CTDSPL	1482
CTDSPL	368
CTDSPL	793
CTDSPL	804
ZNF728	2015
ZNF728	714
ZNF543	3659
HSPA12B	3151
HSPA12B	3009
BTNL2	1462
BTNL2	846
BTNL2	333
BTNL2	1368
BTNL2	845
SKOR1	3332
SKOR1	3597
SKOR1	3620
SKOR1	3675
DUXA	1006
LINGO4	3379
ATP7B	727
ATP7B	6638
ATP7B	5825
ATP7B	5861
ATP7B	5653
ATP7B	2328
ATP7B	3252
ATP7B	4398
ATP7B	4321
ATP7B	4340
ATP7B	463
ATP7B	506
ATP7B	1845
ATP7B	723
ATP7B	6304
ATP7B	6404
DNAAF3	1787
DNAAF3	2059
DNAAF3	2215
DNAAF3	2228
DNAAF3	2169
DNAAF3	1020
DNAAF3	893
DNAAF3	496
DNAAF3	587
DNAAF3	597
DNAAF3	565
DNAAF3	537
DNAAF3	570
DNAAF3	485
DNAAF3	547
DNAAF3	547
DNAAF3	2318
CELSR2	10534
CELSR2	562
CELSR2	2958
CELSR2	3680
ZNF576	1468
ZNF576	2327
ZNF576	867
ZNF576	859
ZNF576	830
ZNF576	2566
ZNF576	581
KRTAP5-7	1408
CYP2A6	1764
CYP2A6	659
CYP2A6	1384
CYP2A6	931
MIA-RAB4B	1809
SLC35A3	2298
SLC35A3	14759
SLC35A3	2062
SLC35A3	1032
SLC35A3	2438
SLC35A3	2767
SLC35A3	1989
SLC35A3	5696
SLC35A3	1636
SLC35A3	1114
SLC35A3	1286
SLC35A3	2446
SLC35A3	4437
SLC35A3	1777
SLC35A3	3035
SLC35A3	3341
SLC35A3	1451
SLC35A3	2890
SLC35A3	1005
SLC35A3	2454
SLC35A3	5708
SLC35A3	563
SLC35A3	748
SLC35A3	1644
APC2	568
APC2	781
APC2	2316
APC2	2897
APC2	11656
APC2	555
APC2	2394
APC2	10151
WDR82	4293
WDR82	4333
WDR82	587
WDR82	574
KIR2DL1	1341
NPIPB5	5708
NPIPB5	2268
NPIPB5	685
NPIPB5	711
NPIPB5	551
NPIPB5	597
NPIPB5	513
NPIPB5	543
NPIPB5	516
NPIPB5	483
NPIPB5	3797
NPIPB5	638
NPIPB5	543
NPIPB5	631
NPIPB5	3569
NPIPB5	910
NPIPB5	1906
NPIPB5	828
NPIPB5	629
NPIPB5	573
NPIPB5	536
NPIPB5	696
NPIPB5	852
NPIPB5	3801
NPIPB5	3660
NPIPB5	1342
NPIPB5	1216
CXorf56	2372
CXorf56	1089
CXorf56	1056
CXorf56	576
C1orf226	702
C1orf226	1049
C1orf226	4126
EHMT1	5137
EHMT1	2707
EHMT1	2679
EHMT1	709
EHMT1	558
EHMT1	100
EHMT1	3600
EHMT1	86
EHMT1	100
EHMT1	100
EHMT1	3114
EHMT1	710
EHMT1	818
EHMT1	100
EHMT1	5049
EHMT1	882
EHMT1	89
EHMT1	100
EHMT1	4208
EHMT1	2167
EHMT1	1297
EHMT1	1710
EHMT1	649
EHMT1	2983
EHMT1	591
EHMT1	1259
EHMT1	689
EHMT1	7842
EHMT1	503
EHMT1	1930
EHMT1	575
EHMT1	1182
EHMT1	691
EHMT1	100
EHMT1	781
EHMT1	100
EHMT1	100
EHMT1	789
EHMT1	437
EHMT1	100
EHMT1	100
EHMT1	2038
EHMT1	100
EHMT1	2006
EHMT1	100
EHMT1	2782
EHMT1	100
EHMT1	100
EHMT1	100
EHMT1	708
EHMT1	100
EHMT1	756
AC084121.5	1395
KIR3DL2	1863
KIR3DL2	1834
MGAM	790
MGAM	555
MGAM	6525
MGAM	582
MGAM	9172
MGAM	499
MGAM	397
MGAM	536
MGAM	6483
LRIT3	3566
LRIT3	3781
XRCC1	2802
XRCC1	1994
XRCC1	809
XRCC1	1147
XRCC1	701
XRCC1	913
XRCC1	628
XRCC1	586
XRCC1	571
HLA-E	2601
HLA-E	726
HLA-E	907
BHLHB9	487
BHLHB9	3974
BHLHB9	313
BHLHB9	5130
BHLHB9	4082
BHLHB9	4031
BHLHB9	3936
SPACA1	1499
SPACA1	979
SPACA1	927
AASDH	3241
AASDH	3590
AASDH	2959
AASDH	2949
AASDH	3004
AASDH	538
AASDH	1222
AASDH	404
AASDH	3480
AASDH	3182
RAB15	3391
RAB15	3518
RAB15	3515
RAB15	3109
RAB15	3259
RAB15	3351
RAB15	4380
RAB15	3212
RAB15	2209
RAB15	560
RBM25	6910
RBM25	3375
RBM25	1039
RBM25	6848
RBM25	2470
RBM25	1567
RBM25	541
RBM25	3008
RBM25	898
RBM25	1052
RBM25	3469
RBM25	441
SH2B3	5406
SH2B3	648
SH2B3	2062
FZD7	3859
PIGT	2245
PIGT	1880
PIGT	2032
PIGT	2037
PIGT	2235
PIGT	2091
PIGT	1965
PIGT	2840
PIGT	2311
PIGT	4314
PIGT	2109
PIGT	2219
PIGT	2502
PIGT	1971
PIGT	2021
PIGT	1429
PIGT	1807
PIGT	1985
PIGT	2112
PIGT	1944
PIGT	2105
PIGT	2203
PIGT	2158
PIGT	2088
PIGT	1948
PIGT	2170
PIGT	2187
PIGT	1835
PIGT	6087
PIGT	957
PIGT	970
PIGT	1886
PIGT	952
PIGT	1691
PIGT	2169
PIGT	1193
PIGT	1715
PIGT	961
PIGT	1076
PIGT	861
PIGT	1810
PIGT	832
PIGT	880
PIGT	1158
PIGT	2098
PIGT	439
PIGT	1878
PIGT	2327
PIGT	1938
PIGT	1738
PIGT	3363
PIGT	1902
PIGT	2090
PIGT	1764
PIGT	1437
PIGT	1498
PIGT	536
PIGT	1457
PIGT	505
PIGT	2164
PIGT	879
PIGT	2006
PIGT	1418
PIGT	1196
PIGT	823
PIGT	2046
PIGT	847
PIGT	2194
PIGT	473
PIGT	2447
PIGT	3150
PIGT	569
ATXN7L3B	7604
MEA1	2152
MEA1	1004
MEA1	1089
MEA1	1124
MEA1	978
MEA1	1355
RAB25	1110
RAB25	627
RAB25	868
RAB25	681
RAB25	539
RNF223	1902
VASH1	5728
VASH1	1462
VASH1	726
VASH1	484
VASH1	1096
IL31RA	2426
IL31RA	2903
IL31RA	2577
IL31RA	2529
IL31RA	2414
IL31RA	2658
IL31RA	2695
IL31RA	1171
USP53	4233
USP53	5936
USP53	503
USP53	504
USP53	534
USP53	4803
USP53	546
USP53	2437
USP53	6072
DHRS7B	767
DHRS7B	2175
DHRS7B	444
DHRS7B	998
DHRS7B	1910
DHRS7B	1479
DHRS7B	744
DHRS7B	1567
DHRS7B	668
DHRS7B	729
PRRC2B	266
PRRC2B	9157
PRRC2B	797
PRRC2B	535
PRRC2B	525
PRRC2B	1762
PRRC2B	4950
PRRC2B	5366
PRRC2B	11042
PRRC2B	899
PRRC2B	1084
MIA2	554
MIA2	4392
MIA2	579
MIA2	2554
MIA2	4239
MIA2	527
MIA2	558
MIA2	2912
MIA2	2869
MIA2	3071
MIA2	568
MIA2	3860
MIA2	4091
MIA2	2526
MIA2	2762
MIA2	3441
MIA2	605
MIA2	1010
MIA2	3695
CEP85	2663
CEP85	3922
CEP85	3935
CEP85	435
CEP85	2821
CEP85	2384
CEP85	453
CEP85	941
HPS5	4725
HPS5	4491
HPS5	4147
HPS5	1275
HPS5	1642
HPS5	1121
HPS5	759
HPS5	320
HPS5	2160
HPS5	711
HPS5	485
CHTF8	2561
CHTF8	2903
CHTF8	766
CHTF8	567
CHTF8	723
CHTF8	1073
CHTF8	856
CHTF8	734
CHTF8	831
CHTF8	475
CHTF8	863
IL5	816
IL5	905
IL5	276
ICMT	4771
ICMT	328
ICMT	2612
ICMT	1227
TMEM187	1880
TMEM187	440
TMEM187	330
PHC2	2548
PHC2	2550
PHC2	2799
PHC2	3870
PHC2	1466
PHC2	547
PHC2	760
PHC2	523
PHC2	459
PHC2	767
PHC2	427
PHC2	3789
CORO7	3540
CORO7	3578
CORO7	3392
CORO7	2826
CORO7	730
CORO7	605
CORO7	2636
CORO7	2978
CORO7	490
CORO7	1237
CORO7	681
CORO7	1737
CORO7	1066
CORO7	934
CORO7	1890
CORO7	663
CORO7	563
CORO7	443
CORO7	581
CORO7	578
CORO7	832
CORO7	501
CORO7	540
CORO7	666
CORO7	548
CORO7	593
CORO7	557
CORO7	571
CORO7	618
CORO7	586
CORO7	546
CORO7	729
CORO7	478
STN1	1417
STN1	1311
STN1	1414
STN1	783
AKAP5	6487
AKAP5	2601
RWDD1	5522
RWDD1	857
RWDD1	1427
RWDD1	446
RWDD1	581
RWDD1	505
OR9A2	1038
RHOT1	3133
RHOT1	3297
RHOT1	3289
RHOT1	2516
RHOT1	2919
RHOT1	3013
RHOT1	3231
RHOT1	2771
RHOT1	567
RHOT1	2960
RHOT1	570
RHOT1	746
RHOT1	650
RHOT1	628
RHOT1	680
RHOT1	421
RHOT1	426
RHOT1	1309
ZNF862	6950
ZNF862	554
ZNF862	594
ZNF862	1033
ZNF862	333
ZNF862	561
CNKSR1	2625
CNKSR1	865
CNKSR1	666
CNKSR1	624
CNKSR1	2538
CNKSR1	1200
CNKSR1	2507
CNKSR1	2673
CNKSR1	562
CNKSR1	581
CNKSR1	553
CNKSR1	842
CNKSR1	467
CNKSR1	642
RAB3GAP2	7257
RAB3GAP2	897
RAB3GAP2	848
RAB3GAP2	843
RAB3GAP2	575
RAB3GAP2	821
RAB3GAP2	515
RAB3GAP2	539
RAB3GAP2	375
RAB3GAP2	1906
TIAF1	5337
TMEM246	4223
TMEM246	4244
TMEM246	5070
TMEM246	410
NCBP2L	1953
NCBP2L	660
KIR3DL2	1033
KIR3DL2	666
GPX5	1540
GPX5	428
GPX5	1826
GPX5	551
CREBRF	2466
CREBRF	7778
CREBRF	1660
CREBRF	5163
CREBRF	544
CREBRF	559
ZNF687	893
ZNF687	4831
ZNF687	4185
ZNF687	5378
ZNF687	3277
ZNF687	840
ZNF687	766
CLEC9A	1734
CLEC9A	1295
CLEC9A	803
TWF2	1718
TWF2	1440
TWF2	584
SCYGR3	303
PROKR1	4273
DAZAP1	2290
DAZAP1	2160
DAZAP1	2157
DAZAP1	619
DAZAP1	2086
DAZAP1	1021
DAZAP1	508
DAZAP1	560
DAZAP1	3414
DAZAP1	3943
DAZAP1	3642
LIN28A	4008
LIN28A	3458
LCA5	4542
LCA5	4719
LCA5	2894
SLC22A3	3348
MYOCD	565
MYOCD	8466
MYOCD	2817
MYOCD	2344
MYOCD	3632
CALHM2	1843
CALHM2	1859
CALHM2	965
CALHM2	575
CALHM2	908
CALHM2	944
CALHM2	895
SPAG11B	408
SPAG11B	552
SPAG11B	612
SPAG11B	534
SPAG11B	795
SPAG11B	444
SPAG11B	481
SPAG11B	655
SPAG11B	806
NTF3	875
NTF3	1336
NTF3	516
NTF3	1028
NTF3	480
NTF3	440
PIP5K1A	373
PIP5K1A	3767
PIP5K1A	3737
PIP5K1A	2297
PIP5K1A	3613
PIP5K1A	567
PIP5K1A	2134
PIP5K1A	540
PIP5K1A	353
PIP5K1A	710
PIP5K1A	449
PIP5K1A	474
PIP5K1A	508
PIP5K1A	653
PIP5K1A	554
PIP5K1A	600
PIP5K1A	955
HEATR3	3560
HEATR3	468
HEATR3	746
HEATR3	402
HEATR3	801
NEDD8-MDP1	758
NEDD8-MDP1	595
NEDD8-MDP1	471
NEDD8-MDP1	681
PLXDC1	6252
PLXDC1	2659
PLXDC1	2859
PLXDC1	2605
PLXDC1	2602
PLXDC1	2726
PLXDC1	2082
PLXDC1	654
PLXDC1	339
PLXDC1	568
PLXDC1	547
PLXDC1	1039
PLXDC1	876
PLXDC1	268
PLXDC1	544
PLXDC1	619
PLXDC1	565
PLXDC1	565
PLXDC1	558
PLXDC1	528
NCKAP5	1959
NCKAP5	7594
NCKAP5	1815
NCKAP5	2390
NCKAP5	365
NCKAP5	2158
NCKAP5	388
NCKAP5	7593
NCKAP5	3636
COX19	1420
COX19	3666
COX19	714
COX19	561
EXOC1	3551
EXOC1	3357
EXOC1	3248
EXOC1	818
EXOC1	3203
EXOC1	586
EXOC1	582
EXOC1	647
VPS26A	3229
VPS26A	817
VPS26A	462
VPS26A	800
VPS26A	666
VPS26A	928
VPS26A	458
VPS26A	2554
VPS26A	2697
BOD1	1562
BOD1	1286
BOD1	850
BOD1	814
BOD1	736
BOD1	353
BOD1	688
SHD	2577
SHD	1729
SHD	558
SHD	379
SHD	289
LPAR2	1823
LPAR2	1791
LPAR2	2546
LPAR2	585
LPAR2	558
LPAR2	480
LPAR2	609
LPAR2	595
LPAR2	355
PAQR7	3297
TTYH1	505
TTYH1	2088
TTYH1	1885
TTYH1	929
TTYH1	665
TTYH1	2692
TTYH1	1763
TTYH1	518
TTYH1	716
TTYH1	566
TTYH1	3678
TTYH1	559
TTYH1	579
TTYH1	1240
TTYH1	757
TTYH1	581
TTYH1	552
AC009119.2	723
AC009119.2	458
AC009119.2	583
AC009119.2	396
AC009119.2	2009
INMT-MINDY4	2877
INMT-MINDY4	975
TMEM231	4278
TMEM231	2991
TMEM231	2920
TMEM231	2520
TMEM231	1078
TMEM231	922
TMEM231	568
TMEM231	556
TMEM231	560
TMEM231	1003
ZNF747	3504
ZNF747	3936
ZNF747	1511
HTRA1	1665
HTRA1	2120
HTRA1	1214
BTBD19	1214
BTBD19	941
BTBD19	2659
BTBD19	558
BTBD19	505
BTBD19	934
BTBD19	539
BTBD19	505
BTBD19	1572
TAF5	3268
APOB	14121
APOB	3128
TSPAN5	3242
TSPAN5	3365
TSPAN5	1191
TSPAN5	4062
TSPAN5	605
TSPAN5	539
TSPAN5	574
TSPAN5	710
TSPAN5	581
TSPAN5	540
FBXO11	572
FBXO11	299
FBXO11	3158
FBXO11	3844
FBXO11	4055
FBXO11	908
FBXO11	1986
FBXO11	2216
FBXO11	560
FBXO11	600
CNFN	523
CNFN	502
FAM174B	2792
FAM174B	495
FAM174B	866
FAM174B	621
FAM174B	548
FAM174B	555
FAM174B	464
FAM174B	567
FAM174B	221
FAM174B	480
FAM174B	449
FAM174B	409
C6orf136	1496
C6orf136	1301
C6orf136	445
C6orf136	808
C6orf136	583
C6orf136	715
C6orf136	1337
C6orf136	692
NCOA3	7939
NCOA3	4668
NCOA3	6750
NCOA3	226
NCOA3	824
NDUFA13	1166
NDUFA13	991
NDUFA13	825
NDUFA13	640
NDUFA13	576
NDUFA13	593
NDUFA13	502
BZW1	578
BZW1	1059
BZW1	1075
BZW1	6875
BZW1	530
BZW1	265
BZW1	2455
BZW1	1473
BZW1	557
BZW1	557
BZW1	582
BZW1	492
BZW1	779
MRM3	1809
MRM3	770
MRM3	727
MRM3	572
FIGNL2	4812
FIGNL2	4693
CLDN25	754
GMCL2	2930
MTUS2	7430
MTUS2	453
MTUS2	1793
MTUS2	569
MTUS2	587
MTUS2	1165
PCLO	20329
PCLO	476
PCLO	17147
PCLO	1684
PCLO	748
PCLO	451
PCLO	3786
PCLO	428
PCLO	1614
DOK1	1955
DOK1	561
DOK1	2555
DOK1	557
DOK1	1722
DOK1	1347
DOK1	566
DOK1	560
DOK1	1461
DOK1	856
DOK1	535
DOK1	1807
DOK1	747
KPNA2	2181
KPNA2	611
KPNA2	561
KPNA2	2456
KPNA2	569
KPNA2	507
KPNA2	394
SLC5A12	6250
SLC5A12	1932
SLC5A12	2269
SLC5A12	814
SLC5A12	1095
ANKRD33	1935
ANKRD33	1286
ANKRD33	1645
ANKRD33	3319
ANKRD33	1507
ANKRD33	1504
ANKRD33	525
ANKRD33	925
PLXNA2	11444
PLXNA2	2860
PLXNA2	361
PLXNA2	498
PLXNA2	756
PLXNA2	939
GLOD4	276
GLOD4	2059
GLOD4	2311
GLOD4	1809
GLOD4	2737
GLOD4	1314
GLOD4	585
GLOD4	447
GLOD4	1063
GLOD4	705
GLOD4	853
GLOD4	677
GLOD4	428
GLOD4	562
GLOD4	558
GLOD4	558
GLOD4	111
GLOD4	111
GLOD4	2497
CDH3	532
CDH3	4929
CDH3	3611
CDH3	2746
CDH3	573
CDH3	563
CDH3	892
CDH3	570
CDH3	291
CDH3	576
MSRB2	1803
MSRB2	612
MSRB2	444
SPHK1	541
SPHK1	2238
SPHK1	858
SPHK1	2502
SPHK1	588
SPHK1	1821
SPHK1	1851
SPHK1	2138
SPHK1	1779
SPHK1	456
CHRNA6	2400
CHRNA6	1872
CHRNA6	551
CHRNA6	608
CHRNA6	529
FBXW11	4539
FBXW11	4342
FBXW11	2181
FBXW11	2099
FBXW11	425
FBXW11	713
FBXW11	819
FBXW11	758
FBXW11	636
FBXW11	686
FBXW11	310
FBXW11	306
TAF6L	2116
TAF6L	419
TAF6L	594
TAF6L	1061
TAF6L	990
TAF6L	528
TAF6L	325
TAF6L	464
NUBPL	560
NUBPL	450
NUBPL	557
NUBPL	3049
NUBPL	2001
NUBPL	578
NUBPL	541
NUBPL	556
NUBPL	596
NUBPL	567
NUBPL	1804
NUBPL	577
NUBPL	5032
MAOA	4015
MAOA	935
MAOA	557
MAOA	5438
TAB3	6671
TAB3	3698
TAB3	7987
TAB3	405
TAB3	805
TAB3	6255
CXCL17	1172
CXCL17	748
HHAT	3507
HHAT	721
HHAT	3626
HHAT	3594
HHAT	3575
HHAT	3164
HHAT	2714
HHAT	3446
HHAT	2864
TARM1	897
GP6	2268
GP6	2210
VARS2	4064
VARS2	3609
AC012314.17	353
AC243734.1	2071
AC012314.23	1205
VARS2	4064
VARS2	3609
AC244489.2	1131
AC069503.2	576
AC069503.2	1361
KIR2DL4	1547
KIR2DL4	1474
KIR2DL4	1656
KIR2DL4	1189
FUBP1	605
FUBP1	262
FUBP1	639
FUBP1	2156
FUBP1	612
FUBP1	668
FUBP1	583
FUBP1	2201
FUBP1	2378
FUBP1	2524
FUBP1	535
FUBP1	726
FUBP1	802
DAP3	732
DAP3	1671
DAP3	1287
DAP3	735
DAP3	2089
DAP3	1649
DAP3	742
DAP3	1470
DAP3	729
DAP3	716
DAP3	439
DAP3	550
DAP3	807
DAP3	576
DAP3	384
DAP3	725
DAP3	373
DAP3	689
DAP3	816
DAP3	682
DAP3	710
DAP3	245
DAP3	607
DAP3	679
DAP3	556
DAP3	1894
RNF34	2066
RNF34	2051
RNF34	542
RNF34	1612
RNF34	913
RNF34	1722
RNF34	593
RNF34	459
RNF34	431
RNF34	1603
RNF34	1449
KDM2B	5224
KDM2B	3170
KDM2B	6676
KDM2B	4595
KDM2B	2522
KDM2B	500
KDM2B	4110
KDM2B	2301
KDM2B	1549
KDM2B	460
KDM2B	574
KDM2B	544
KDM2B	600
KDM2B	1188
KDM2B	528
KDM2B	892
KDM2B	574
KDM2B	2762
KDM2B	3434
UBE4B	4772
UBE4B	1273
UBE4B	5267
UBE4B	573
UBE4B	871
UBE4B	827
UBE4B	2299
UBE4B	560
UBE4B	818
UBE4B	355
BEGAIN	2911
BEGAIN	2674
BEGAIN	3259
BEGAIN	5811
BEGAIN	925
BEGAIN	1010
BEGAIN	747
BEGAIN	649
BEGAIN	632
BEGAIN	354
BEGAIN	625
BEGAIN	2744
RBP7	861
RBP7	636
WARS	2938
WARS	2466
WARS	3092
WARS	2690
WARS	2080
WARS	2508
WARS	1376
WARS	499
WARS	719
WARS	801
WARS	847
WARS	866
WARS	848
WARS	821
WARS	528
WARS	1060
WARS	831
WARS	573
WARS	547
WARS	640
WARS	471
WARS	707
WARS	677
WARS	565
WARS	562
WARS	584
WARS	567
WARS	568
WARS	582
WARS	560
WARS	591
WARS	538
WARS	577
WARS	563
WARS	564
WARS	560
WARS	410
WARS	553
WARS	517
WARS	658
WARS	530
WARS	572
WARS	544
WARS	123
ST6GALNAC3	6861
ST6GALNAC3	861
ST6GALNAC3	617
